1,-5,-3,-3,2,4,-2,-3
4,0,1,2,1,-1,4,5
0,2,2,-2,0,-1,-5,4
9,0,-2,-1,-2,0,7,-7
-6,-3,-3,-5,-6,-4,-10,3
1,-3,-2,-4,-5,-1,0,-5
-3,0,4,3,3,-2,0,0
-4,-1,4,-4,1,0,3,-2
1,-7,-13,-1,-3,-1,0,0
-2,4,5,0,1,-3,1,1
-6,-7,-1,-1,-4,-3,0,-5
-4,-3,0,1,7,10,-4,0
12,0,-2,0,-4,-6,1,0
-16,0,3,3,1,-1,0,-1
-1,1,-5,-1,-7,-6,-7,-2
-1,-4,-3,-2,-3,-3,-3,1
0,0,0,0,0,0,2,1
5,2,4,2,3,4,-2,-3
1,3,-3,1,0,1,-6,4
-4,-1,-2,-5,-5,-9,-6,-3
-2,0,-2,-3,-4,3,0,1
5,0,2,0,6,3,-3,7
0,4,0,-1,0,4,2,-1
14,-9,-10,-4,-9,-9,-8,-5
-13,4,7,0,0,-4,0,-2
-8,0,1,2,-4,-4,-4,-8
5,-3,-6,-4,-4,-1,-1,6
-5,-1,2,-3,-1,1,5,2
8,4,-1,-1,1,1,-8,1
-2,0,-1,-1,1,1,-1,-7
-2,6,3,0,3,3,6,5
-6,-8,-1,-2,-5,-1,-5,-3
-5,-3,0,-3,-3,0,1,-1
-4,-10,-7,-3,-4,-3,-1,-1
3,2,0,-2,2,0,0,-7
8,3,-4,2,3,-2,8,3
3,-1,-4,-2,-2,-2,-8,-3
1,-1,-4,0,-4,-1,2,1
-8,-3,-1,-1,-4,0,-2,-5
6,3,2,3,0,-3,6,-2
-2,-5,-3,2,4,1,1,2
-20,-7,-6,-6,-3,-2,-2,0
5,-7,-4,-2,-1,-1,-1,-6
-13,5,6,4,3,0,0,8
-5,3,1,-1,0,-1,2,-9
8,5,-2,-1,-2,2,1,0
-13,-5,-4,-3,-7,-6,-4,2
-1,-2,3,0,-3,-4,-4,10
-1,3,1,1,7,7,-2,2
20,-2,-3,-2,-4,1,-1,-5
-10,-1,-2,-1,-1,0,2,4
7,6,0,-2,-1,0,-5,2
-5,-13,-6,-4,-4,-5,-2,-4
8,4,3,-1,2,-5,2,4
-4,-3,1,3,1,1,-2,-7
