1,3,-4,3,0,-1,0,0
-2,2,4,2,1,-1,8,0
-1,-2,1,3,4,0,-18,-2
-1,1,-4,-13,-3,0,-1,-1
-1,-13,-10,-2,-4,-2,2,3
0,-1,2,4,1,-2,-1,0
-1,-3,0,-3,-5,-3,7,-1
0,-3,-7,3,1,-1,-3,-1
-3,-1,4,9,2,2,-4,-7
-1,3,-7,-32,-5,-2,6,7
-1,-6,-6,-3,-8,-2,-2,-2
-1,4,10,2,-4,-4,0,-2
1,3,-6,-3,-2,2,1,0
-4,-2,7,23,12,-4,-22,-3
1,-5,-28,-14,-9,-1,-5,-6
-3,-2,3,4,1,0,5,2
-3,0,5,-8,-4,-4,-8,0
2,-3,-17,-3,-7,-3,-3,-3
0,6,32,21,11,-2,-1,0
-7,-14,-11,-12,-8,-2,-12,-2
-1,5,-1,-10,-22,-4,-1,0
-5,-5,-14,0,9,6,6,0
6,2,6,12,19,6,6,6
9,11,27,22,-9,-5,14,-21
-3,0,-11,-11,-7,-2,-19,-25
-3,-8,13,-14,-41,-5,6,27
-7,13,0,25,48,5,-2,43
14,5,-16,-24,1,1,-10,-5
-8,4,1,-5,-14,-5,-3,-6
-8,-10,-6,1,3,-1,4,-39
-1,-3,2,-7,-26,-8,8,-10
-2,-5,6,-13,4,2,-4,11
10,6,17,25,12,1,25,4
1,-6,-58,-16,-4,-1,-13,3
-3,-10,37,-2,-9,-2,13,-1
-8,-2,-14,-1,-9,-3,-7,12
25,28,25,1,6,2,4,-11
-16,-27,-8,-9,4,-2,21,-9
-22,-7,-25,30,-13,2,-22,16
26,24,11,-2,-2,-2,1,47
10,36,-9,19,55,5,-8,-12
9,5,17,7,-10,-5,-2,7
7,-1,-24,-42,-50,-15,-24,-42
-12,-3,-6,15,6,8,7,-15
15,36,1,-39,-48,-10,8,18
-2,-33,25,37,67,8,-11,-27
-19,-17,-24,13,33,5,14,38
1,41,2,-14,2,8,19,18
14,25,20,-3,-17,-8,0,-20
-58,-71,-74,-25,-9,-9,-17,-26
-19,-8,21,-29,-13,5,1,-6
13,89,-9,13,0,-1,-5,-3
-79,-74,-26,56,-22,-3,12,-18
17,106,29,-18,17,8,-2,5
73,67,-31,-15,-24,-11,-2,0
-2,52,2,3,-99,-16,10,-38
43,1,16,37,55,8,-8,34
2,-8,0,9,22,-2,-12,40
-4,-4,2,21,-32,8,6,-15
-3,-48,-33,-45,-1,1,-5,-18
-22,-48,-25,-53,-57,-19,-24,-17
20,-4,30,8,-14,-2,19,-12
-27,36,-6,-21,-17,-1,-25,-3
16,16,-10,40,88,15,13,29
-12,-7,-2,-20,-4,1,6,1
14,95,7,9,-17,-4,12,13
9,12,1,-38,-33,8,44,-67
-14,-22,3,24,-13,-23,-73,13
13,10,1,57,82,17,-35,60
-16,35,11,-38,-55,-1,1,2
-22,-46,-21,25,25,2,15,-13
-13,3,9,-54,-63,-20,-2,-60
-9,0,-9,-30,12,-10,-48,6
15,9,18,10,-23,10,-4,2
4,1,16,-2,-18,-13,-24,-38
-13,10,-14,-9,-4,-1,-20,25
14,23,-4,22,-10,1,20,1
16,60,36,-5,-13,5,45,-11
3,-45,-29,14,62,-1,-50,55
-6,-25,4,20,18,8,21,-30
-24,58,-8,-24,-25,-2,2,-1
-1,-60,-8,23,16,-5,-30,-37
9,31,35,10,17,8,37,55
-5,34,-1,8,4,0,19,-4
19,-25,-22,-32,-25,5,18,40
-15,-76,6,38,15,6,4,-7
-20,-36,-19,-18,-24,-25,-19,-38
16,-37,8,37,35,6,19,19
18,9,7,-20,-23,-1,-21,-36
10,-48,-22,-45,-46,-3,-2,12
-14,49,31,40,43,6,-4,5
41,-74,-1,-75,-22,1,28,8
-4,3,4,30,24,5,44,8
13,-5,-1,-3,24,-1,-17,-10
8,25,35,-9,-39,-1,27,12
-15,0,-27,51,63,4,-54,15
-2,-17,21,-23,-21,4,-4,-13
-9,13,-21,-24,-9,-9,30,7
27,-20,7,8,28,6,-1,-7
-10,-21,7,7,-18,5,15,-5
-37,-70,-18,-90,-57,-23,-31,-17
-16,5,8,115,103,11,-27,7
19,0,3,-33,-29,-6,-9,0
6,-16,9,-6,-25,-13,-28,0
1,-4,-10,-4,5,5,23,-20
8,9,13,-26,-47,-6,-2,19
5,-12,-16,-70,-2,-4,7,-29
-9,-51,-13,49,38,0,-38,24
2,59,18,33,-11,3,27,-6
-3,-50,-60,-21,-44,-19,-20,-7
0,32,-41,34,-13,-2,31,14
-3,2,21,-39,29,6,-15,-47
-29,16,-4,37,-6,-11,-8,4
32,-9,-5,-22,1,2,14,30
-21,-41,23,39,24,17,-10,-46
-32,23,-22,-67,-62,-24,32,16
39,31,10,60,61,-11,-46,-19
-35,-54,-7,-44,-16,1,-24,73
1,39,9,3,29,6,10,-13
