-6,-1,-4,-2,-5,3,-2,0
8,2,3,2,5,-5,-1,1
4,-5,-1,-1,-1,-2,-2,-2
-4,0,-1,-1,0,1,1,-3
2,-3,-1,2,0,-1,-4,-2
-8,2,-2,0,-3,0,7,-2
-3,-5,0,2,-1,0,-8,0
-10,-2,-3,-3,-2,-6,-5,-5
6,-3,-1,-5,-2,-1,8,3
-7,1,-2,0,-4,-2,2,3
-7,1,-1,0,4,3,3,-1
3,-4,-1,-3,-4,-3,5,0
-5,2,2,1,-2,-3,0,3
3,-1,-2,-1,-2,0,-2,-3
3,-3,2,-1,2,0,2,2
-7,0,2,0,0,0,-5,-7
4,0,-1,-2,0,0,0,-3
-26,-5,-4,-1,-4,-1,-5,-2
7,0,-1,-1,-2,-2,12,4
4,-4,-3,-4,-1,4,-6,12
-17,-3,1,2,0,-14,-3,-24
-5,0,0,0,-1,16,1,-8
-1,-3,-1,-2,1,-7,4,6
-10,4,2,2,-2,1,2,-4
16,-4,-2,0,0,-1,-8,7
8,0,2,-2,-3,-6,-7,-2
-27,-3,-1,-3,1,2,0,-25
-12,-7,-6,-6,-5,-2,3,8
2,3,-7,-4,1,-2,-5,-2
-7,-3,1,3,3,-5,4,-14
18,1,2,1,-3,2,3,12
1,-1,-1,-2,-5,-1,0,6
10,-4,-1,1,12,9,-9,-13
-44,-4,-2,-1,-6,-5,-7,-3
8,0,-4,-1,-2,-7,-6,-11
-8,0,-6,0,-2,-4,4,5
4,0,-2,3,3,5,10,13
8,-2,1,-1,1,0,-3,13
19,2,0,-4,-7,-7,-25,24
10,1,2,3,5,2,4,-36
-21,-6,-5,-4,-6,3,-1,6
12,3,-2,-3,4,-1,2,-7
7,2,0,4,-4,3,3,27
-51,-4,1,3,3,-6,-9,-16
-3,-3,-3,-3,-2,-2,-4,29
27,-1,-1,-6,-3,-6,-4,-24
-11,-2,2,-2,-2,2,1,0
16,-1,-1,-1,3,4,-4,6
-8,-3,-3,-5,-10,-6,5,22
-7,4,4,2,11,8,0,-44
6,-3,-12,-4,-2,-4,-9,-16
-32,-3,-3,-4,-7,-10,-6,33
-20,-11,0,-3,-4,-7,-9,-48
11,0,0,-2,0,7,-2,1
10,6,5,-2,-2,-6,-27,-47
26,-3,-12,-3,-3,-12,-14,18
-7,1,5,6,3,11,7,25
2,-7,-5,-7,-9,-11,19,33
-37,0,1,0,5,6,6,23
13,0,1,4,-3,6,6,9
-14,-2,-2,-2,-3,-6,15,14
0,-3,-5,-3,-5,-17,-24,-16
-2,0,2,4,2,16,25,56
25,0,2,1,-2,-11,0,-39
-34,5,0,2,6,8,-14,33
-8,0,5,3,0,1,12,9
12,-2,-6,-6,-8,-6,1,-8
-7,2,4,-3,8,-2,-8,-83
53,-2,3,7,6,13,-10,-20
25,2,-1,-4,-5,-5,8,34
-95,-13,-3,-2,1,-2,3,-19
53,3,-2,-2,-3,-7,1,-33
-21,3,4,-1,-1,1,0,-54
-30,-3,-3,-5,-7,-7,0,-3
65,-2,-8,-2,-7,0,14,59
37,-2,-1,2,5,-7,-2,-61
-12,2,2,3,2,9,0,-36
-20,-9,-10,-5,-5,4,12,17
43,3,-2,1,2,-2,-2,-14
-11,-1,7,1,-4,21,-16,15
34,3,-4,-7,-1,-14,-6,-28
-4,1,-4,1,1,-3,-3,-7
-27,-6,-3,-5,-11,-13,-10,82
-37,3,3,3,4,3,1,7
-27,-12,-7,-14,-11,-15,12,59
-18,0,-8,1,5,3,-14,-22
-27,-10,-2,-4,0,10,-9,39
32,-1,-6,-5,-7,-7,-4,40
-53,-13,-7,-4,-2,-4,-1,-38
-14,-5,2,6,2,11,45,116
3,15,8,10,10,26,-27,-88
-33,-13,-5,-7,-9,-21,24,100
-15,7,1,1,2,10,9,-67
-49,-8,-4,-6,-6,-11,-6,87
-37,-6,-7,-9,-15,-13,21,32
-23,-2,1,-1,6,-5,2,-44
-27,-6,-9,-2,0,15,-43,-35
-36,8,13,1,-1,-10,-17,-76
101,12,4,2,1,12,32,50
-52,-14,-9,-12,-3,-2,-13,-53
29,-3,-4,-7,-9,-20,3,26
24,-3,-10,1,-4,3,3,-40
-36,-3,8,7,8,-2,-53,-54
37,-2,-3,-2,-8,7,3,57
-8,11,-1,2,-5,-19,-18,-40
-8,-4,6,0,8,18,1,9
-56,-2,-7,-5,0,-13,10,-56
26,0,-1,2,5,3,16,39
75,7,2,0,-15,-13,-10,117
55,0,3,8,11,18,24,-55
-43,-3,-4,-8,-4,-20,-42,-71
47,5,-9,4,-4,20,3,16
-52,-7,-6,-13,-6,-3,19,30
69,3,0,3,-5,-6,27,-46
-29,-15,0,-3,2,-7,-56,76
55,20,12,8,8,34,2,33
29,-3,2,2,-3,-13,19,25
35,6,-6,2,6,-17,-55,28
11,-10,-2,-15,-15,-15,11,-5
-50,-15,-10,-7,-13,-25,-12,90
10,5,0,-1,10,21,-37,-72
-56,-2,10,0,-7,-5,8,76
115,8,8,8,8,-5,30,-32
-66,-26,-8,-11,-20,-19,13,46
121,27,8,12,-1,9,-26,-38
104,-19,-12,-10,4,-1,-44,-4
5,5,-8,-5,-5,-2,-52,11
-81,-8,-7,-5,0,-14,19,-104
-62,-14,-1,2,8,-2,15,13
-11,8,0,0,-1,10,-35,-85
33,-6,-19,5,0,12,70,45
86,24,14,4,4,10,-38,21
21,-4,-4,-4,-2,-4,9,74
38,1,0,-6,-9,-23,-26,78
-11,1,4,-5,-7,-3,27,22
-65,-9,-5,6,2,2,-27,-52
41,-1,-6,-2,1,-6,26,-53
-2,-24,-8,-9,-13,-28,-1,9
53,17,10,14,14,51,48,-29
103,14,9,4,6,-14,-5,-27
-13,-1,1,-5,-7,-16,26,127
40,18,7,2,3,37,28,19
-99,-13,-6,-6,-11,-39,-7,6
26,13,3,3,11,4,22,70
73,19,5,8,6,47,73,17
90,20,6,-4,-10,-16,-6,-89
49,-3,-11,1,3,10,0,-18
75,4,2,-14,-7,-1,13,56
-89,-19,-2,-6,1,-8,-3,-20
-5,-1,-1,1,6,-2,-34,-52
-40,-1,10,-3,-7,0,40,58
-111,-1,4,4,2,-7,-25,-108
-34,-4,8,8,12,19,-33,-9
-31,-13,0,2,-3,2,10,-42
-79,10,-3,-2,6,-10,-2,-71
63,-2,-10,2,-9,17,13,71
-7,-2,3,-5,-8,-35,-35,-100
-11,-8,-11,-11,-16,3,21,-32
-27,-28,-5,-6,2,-20,-39,32
25,-3,-5,1,-3,11,15,7
96,23,-5,-3,-2,-4,-28,-90
-75,-15,-6,-2,1,-19,22,-2
17,2,-5,-7,-17,-24,-30,-64
-38,-15,-5,-5,-3,-14,-29,9
-10,-8,1,0,-6,-22,-23,52
3,14,9,6,0,-2,15,-9
72,13,25,18,13,26,-20,-48
48,6,-7,10,17,14,11,-2
42,6,-5,-2,4,30,54,25
-49,-14,-9,-9,-15,-37,-22,127
57,12,-7,-4,-4,16,45,21
-47,7,11,-4,-2,-6,-16,-56
40,1,-15,-9,-14,-21,-16,98
-22,-11,-5,0,8,-4,-37,-40
106,36,16,8,-2,1,29,1
-15,-19,-28,-9,-15,-8,-22,-68
-37,-12,12,3,12,-10,-27,61
-47,3,-3,-1,1,-2,22,-32
39,-5,-4,-3,-3,1,4,0
98,8,7,4,7,4,9,16
-72,-2,-4,1,-2,-11,-59,-128
10,6,14,5,8,24,-4,-25
26,-14,-7,-3,4,-2,5,-6
-15,-6,2,-4,-2,14,43,12
56,-2,-7,-5,-5,-14,-56,-22
-43,2,3,6,9,22,6,0
-21,-8,-12,-6,-14,-16,-40,-62
-94,-8,3,-1,1,-10,-42,-94
-32,-3,6,-6,-9,-11,30,29
-5,0,1,4,3,14,-17,-35
-24,1,-8,5,1,-22,-34,-27
-24,-8,10,0,11,28,-2,87
-25,-7,-4,-3,-3,-10,22,36
-26,-15,-17,-6,-2,27,-12,112
-107,-21,0,-1,10,28,16,-25
25,4,9,-6,-10,-28,-44,-13
17,-11,-8,0,0,14,32,29
27,11,11,-4,1,-12,28,62
-17,-13,-9,-2,0,-14,4,-34
-104,-4,-2,-8,-8,-14,-10,-39
46,15,11,8,12,32,14,10
8,-10,-10,-3,-8,-22,12,17
-13,-8,-2,-7,-11,-12,5,38
41,19,2,9,10,17,-31,-55
-26,-12,-2,-5,-11,-14,-33,1
-3,-9,-17,2,-3,-24,-29,-49
54,21,15,6,12,46,22,22
-38,-11,-4,-7,-6,-11,-5,37
-59,-1,-1,-1,-7,-14,-20,-21
62,18,2,-3,-9,-2,7,-46
-96,-15,-5,-3,2,-5,-37,18
90,9,-2,6,6,26,11,59
-68,-14,0,0,5,12,-27,9
-45,6,9,-2,2,1,-5,-55
33,-4,-19,-6,-6,-8,-40,14
-32,-5,4,-2,-4,-10,27,-38
17,-3,0,-8,-8,-22,-16,-20
-7,-1,9,9,13,40,-10,-34
4,-5,-14,-8,-9,-26,-6,-29
17,-8,-15,-1,2,1,28,-63
-9,-2,6,-3,-5,-6,27,33
30,7,9,7,2,-2,17,55
-61,0,13,-5,-3,-11,-35,-56
67,9,-9,-4,-5,-6,23,127
57,17,3,6,8,3,25,-45
66,9,8,0,-2,11,14,63
6,-14,-5,0,-1,-23,-51,23
-44,-14,-11,-8,-11,6,29,-4
8,3,-6,11,15,17,10,44
-54,-12,-5,-9,-14,-4,-11,69
-54,-15,-9,-3,2,4,3,-2
-69,-5,7,-6,-8,-22,-31,-89
-19,-2,2,1,-3,13,6,-7
7,-14,-21,-3,-4,-10,4,-37
66,15,10,0,1,9,12,-1
7,1,-1,-1,-6,-8,-17,29
-63,-16,-15,-14,-12,-13,15,48
-31,8,18,4,10,-9,-26,-86
42,7,-4,1,-3,16,28,-44
25,5,12,-1,3,-17,-36,53
1,0,5,7,3,2,-22,-28
13,8,5,-4,-7,-20,-6,3
-16,0,2,-1,0,-4,22,60
36,8,-2,11,8,37,27,-1
37,4,-7,-3,11,3,1,-17
-19,-10,-10,-5,-8,-28,-21,10
65,16,8,4,-1,-10,18,1
12,-6,-7,-4,-6,-2,21,-6
-50,-6,5,3,0,18,30,-9
-9,-9,-9,-1,3,3,11,-47
-45,-3,3,-1,0,-3,33,36
-23,-11,-10,1,-1,-1,-32,-67
35,6,2,2,-9,-17,-1,-79
-48,-6,-12,-8,-7,-2,5,1
-21,-1,2,2,2,-17,30,47
63,14,7,5,3,-4,13,50
-17,2,4,1,-5,-15,-13,-12
45,0,-21,3,3,-2,-3,-69
31,-7,7,4,-4,0,-49,6
-21,-2,-8,-7,-7,-2,-2,12
73,4,0,1,7,15,52,-24
0,1,4,-2,-5,-14,21,7
-40,5,6,3,5,25,-7,-6
28,-2,3,-2,-2,-19,-5,11
96,0,-1,-9,-10,-6,-18,-14
8,-1,1,-2,-2,7,0,2
4,1,-13,1,-3,-9,2,-10
-56,-12,-2,-11,-10,-32,-1,19
42,-2,-6,-2,2,7,-2,62
33,12,6,4,2,-2,1,-9
37,2,3,-4,1,-2,2,-14
-64,-5,-15,-6,-4,2,-6,-44
-27,-6,4,-1,3,-6,-29,5
-4,-7,-2,-4,-1,13,1,68
-44,-2,-2,1,6,7,-12,-14
17,1,12,5,0,-2,34,-6
46,-2,-10,-7,-6,5,-7,34
13,14,13,7,7,14,-7,-77
-2,-10,-5,1,0,-5,18,-5
20,-5,-6,-4,-3,13,42,41
-34,-3,-3,2,4,3,0,-21
53,7,2,3,4,16,21,54
-3,2,0,-7,-8,-15,-15,-14
25,7,2,3,0,0,30,1
-36,-1,0,6,4,5,-25,-42
-67,-13,-3,-6,-1,6,-1,-68
3,4,9,-1,-2,12,4,-22
-20,-2,-3,2,8,7,-56,5
-79,-9,-6,-9,-12,-3,13,29
-32,-4,-6,-9,0,-23,8,58
30,-1,-2,8,9,11,-31,-61
-45,-28,6,-8,-2,6,3,-71
37,-6,-15,0,-5,-18,30,31
-1,-9,-7,3,-1,18,-11,1
7,-5,1,-5,-8,-15,0,-19
-55,0,20,6,9,-5,0,-6
5,-6,-27,-6,-1,-6,11,-26
-27,-8,-13,-12,-11,-14,-26,-1
-71,-5,7,-4,-7,-5,31,45
50,12,-8,4,4,15,-45,-41
4,-2,16,-5,-6,-12,-15,-43
40,6,-10,5,3,0,1,26
-3,-7,-7,-6,-11,6,-3,-7
52,2,-8,-2,-1,-5,-18,27
-23,3,18,1,-1,-6,5,19
-11,-5,-2,1,-1,13,2,-2
45,4,-1,0,4,2,-33,26
2,2,9,4,4,0,3,53
10,-9,-21,-1,-3,10,6,33
27,6,9,-2,-3,-5,-10,26
-50,-3,1,4,1,16,49,21
49,9,-3,-5,-7,-18,-4,43
-44,10,14,-1,2,21,10,29
27,-2,-19,-2,2,10,3,-3
-10,-7,-6,-5,-1,-7,-21,-18
2,-6,4,-1,-8,-7,43,-13
9,-25,-26,-10,-9,-4,-26,17
-25,-6,-3,-3,4,-9,1,-40
65,8,3,3,8,22,33,25
-14,9,-1,-1,1,-3,-17,-41
7,6,7,2,0,-5,4,-3
-9,-3,9,2,-4,-3,-23,-43
17,-1,-5,-2,-6,-24,2,4
-72,5,8,0,3,2,-19,-25
-18,-10,-1,-1,3,-4,-14,-18
-1,-6,0,-2,-1,16,14,77
30,8,8,4,3,10,41,-60
51,0,0,-3,-7,-13,16,8
-43,7,2,0,4,7,-4,-77
-30,1,10,4,3,12,16,19
-66,-4,-2,0,-2,-14,-23,-19
29,-12,-15,-4,-1,10,-21,39
40,6,13,2,2,-9,-27,11
-37,0,-5,-3,-1,-8,11,-22
-29,4,0,2,1,-6,-26,-67
-30,-2,-8,8,12,6,-12,-40
-6,2,8,0,-4,-3,27,9
28,12,16,3,4,13,0,-14
41,-3,-12,-1,0,13,-59,13
3,-10,-6,-8,-13,-28,5,11
11,-1,6,2,-4,2,19,-69
36,5,-26,-2,-3,-29,-17,-39
-24,-1,7,1,4,-12,-7,-15
-65,-4,-1,-5,-3,39,32,-29
-14,0,-11,1,0,3,7,12
-86,-7,12,1,-5,-26,-16,21
-33,-5,-19,-6,-2,3,-32,-53
30,2,3,7,5,3,-3,-13
11,3,-4,-2,-1,0,11,8
-28,2,5,-2,4,6,-68,19
29,4,-9,-12,-6,-8,7,11
54,4,7,-1,-5,-6,13,-46
27,13,0,1,-1,10,-14,-32
56,-7,1,-7,-5,-26,-14,11
-20,-1,-2,0,-6,-2,14,16
-25,-8,-6,0,3,1,-36,-54
23,-8,0,-5,-3,-27,-16,97
56,6,2,6,-1,14,14,-20
46,1,2,-9,-4,15,-14,-3
-51,1,6,1,2,-5,2,-7
1,-8,-4,-5,-6,-3,23,87
-36,-10,-11,-5,-5,-11,-2,-6
-49,-2,11,-2,-3,13,47,28
13,7,-8,-3,3,-3,-28,11
38,10,13,8,4,16,-40,35
6,-3,3,-8,-1,3,27,-30
-14,-9,-1,6,7,4,-13,79
21,-6,-1,-6,-1,1,-6,31
-25,-2,-26,0,-9,-19,1,-56
39,10,20,-2,5,-6,1,-28
44,-9,-13,-4,-8,-16,6,75
39,17,27,3,-5,7,53,11
-51,-31,-29,-12,-9,-20,-7,-31
44,-3,-11,-3,-1,10,5,38
-19,-4,6,-4,0,0,-4,-11
-9,2,-3,3,-2,-4,0,-23
5,9,7,0,1,5,-18,-21
-24,-4,3,4,3,4,5,-24
-32,-10,-9,-10,-11,-1,30,68
37,-7,-6,-5,-3,-9,4,49
21,4,-13,1,5,-2,-18,-30
-2,1,11,1,-4,-10,-11,33
1,6,17,8,8,12,-3,-1
34,5,-23,1,-2,-10,-13,9
-62,-6,0,-7,0,17,22,40
