2,0,4,-3,-3,-4,-3,1
2,-2,6,-1,0,0,2,-3
8,-3,-11,-2,0,1,-5,3
-7,0,-5,4,-3,-3,5,-3
4,1,18,4,1,5,-4,-5
-9,-2,-2,-1,1,-4,4,1
1,-3,-7,-6,0,2,-6,-1
8,-3,-22,-6,-2,-2,2,-1
2,-1,21,4,-5,-4,-1,0
-12,0,-11,-3,-1,3,-2,-4
2,1,2,-3,-1,-3,-4,3
1,-2,-3,-4,-2,1,-3,2
-2,0,5,3,-2,-4,-3,-21
-6,-4,-14,-5,-2,0,-3,9
-4,0,10,2,2,0,-2,0
0,-1,7,2,-1,2,18,2
-3,0,-10,-3,1,-1,-1,6
-1,-2,-14,-4,-5,-4,1,-1
3,1,18,2,-4,0,-16,-4
-3,-4,-47,-11,1,1,1,2
-6,-5,7,-2,1,-3,1,9
12,2,3,5,-2,2,-4,-11
-3,1,26,-7,-4,-2,6,2
1,1,28,14,5,0,-4,-5
-1,-5,-44,-6,-7,-7,-11,7
0,1,-1,-3,3,6,2,-4
9,-2,-11,-11,-1,-5,-1,0
-14,-9,-27,-3,-5,-1,-3,-2
7,2,17,0,4,2,3,-4
-3,-3,-21,2,3,-1,11,1
-2,-5,58,1,-7,-3,-1,-18
-4,-2,-21,-13,-6,-1,-7,-6
0,1,-4,0,-1,-5,4,3
22,-1,24,-6,-4,-3,-5,2
-3,0,-30,6,3,8,9,-5
-29,-3,-6,5,-3,-4,0,-3
-1,2,55,15,1,2,7,-3
-5,3,-19,-1,-4,-4,-4,4
-6,-4,-16,-14,0,-5,-7,0
13,0,6,10,3,3,1,-5
5,-3,-24,-12,0,3,-4,14
-8,2,31,14,-2,-3,-3,-2
7,-5,-34,-10,-1,-2,-2,5
6,0,25,8,-1,-1,10,3
-16,-2,-30,-13,1,1,-2,-14
-20,-6,-4,-2,-6,-6,-6,-1
7,7,57,20,2,3,4,2
14,-3,-70,-15,-7,-2,-8,5
-11,2,22,4,9,3,-1,-3
3,-10,-49,-23,-4,-1,13,-1
-18,0,-34,6,1,-3,-6,-6
2,0,77,-6,-10,-9,-2,9
17,-2,-40,1,-1,1,1,3
-15,2,-4,13,0,0,-4,-12
-10,-1,4,-7,0,-1,-1,7
5,0,9,10,2,-3,-11,-4
3,-6,-47,-22,-6,-2,2,-22
-53,-2,61,13,7,2,-1,10
8,-1,0,-2,-5,-4,-6,1
-7,-3,-32,-15,-3,0,-1,-6
-4,0,68,11,-3,-6,-2,6
11,4,-15,13,-5,-5,-7,-5
8,-5,4,-16,4,4,3,5
-1,-3,43,9,7,4,2,-3
0,0,1,-4,0,-2,-24,9
10,-7,-20,-15,-7,0,-4,1
13,-1,-29,2,-9,-8,0,-6
-9,3,47,-1,-1,0,1,7
-6,-1,-19,14,0,1,2,13
6,-1,6,-16,0,0,17,-30
16,-3,7,12,2,3,-12,0
-2,-3,-6,5,5,3,2,-6
-2,0,-12,-8,-5,-2,4,1
14,-2,9,0,-3,-6,-7,-2
8,7,8,-6,-2,-1,3,-4
-1,4,28,4,3,2,-1,2
-4,-6,-11,-18,-6,-6,0,-5
-3,0,-27,-13,2,4,-5,2
-9,-2,54,16,-6,-2,-1,-5
-10,4,-83,1,7,-1,-2,12
6,-6,8,-7,0,6,1,-32
13,-5,-60,-14,-5,-4,-4,5
-19,3,59,13,-1,-2,2,6
0,3,-29,0,-4,-4,0,-7
2,-5,49,9,2,-3,4,8
12,12,-26,-6,1,2,-4,3
14,-2,-32,0,0,-3,9,0
-1,-6,16,4,2,1,-17,5
1,15,-5,3,-3,-7,-1,0
-3,-21,64,1,4,3,2,7
0,17,-31,10,2,-2,-5,-6
-12,-13,11,-10,3,2,13,11
15,-12,-7,-7,-6,1,0,0
-8,8,30,-7,-3,-6,-7,-2
-7,-12,-4,-12,0,1,10,-5
10,5,-17,8,-1,2,-10,-10
-16,16,29,10,1,-1,1,2
16,-6,27,-24,-5,3,4,0
-1,-13,-77,-6,0,-4,-7,12
0,6,72,17,-6,-10,4,-9
-11,-14,-49,-13,-9,-3,-7,-5
-11,0,-42,23,14,5,7,6
-14,-13,-14,-31,-3,1,9,19
6,-4,-13,-16,-6,0,-1,-38
-15,-4,-30,14,-1,-5,-2,1
4,23,-13,2,5,-1,2,2
-17,-33,46,-15,-11,2,-10,-20
-23,2,26,13,0,-3,-3,11
5,-10,-37,-18,-2,-3,8,-3
-11,-3,9,12,-1,1,-19,-4
0,-3,-30,-9,-2,-2,-7,0
15,5,-37,2,-1,-2,-14,-8
28,7,58,-8,4,3,-8,20
-54,-4,-8,-9,-9,-1,-1,-17
10,17,27,21,4,-3,-1,1
3,-10,-46,-36,-13,-6,0,-10
-3,3,1,11,4,-1,1,2
20,-14,-65,-11,-4,-7,1,9
-6,11,17,13,4,4,-6,-4
6,9,24,-12,2,6,11,7
-14,-13,24,31,-1,-1,-2,-3
18,6,17,-35,-10,0,-3,-12
-38,-12,-9,13,0,-8,-2,-9
17,4,26,-8,2,7,-9,33
-42,-3,-17,1,1,-1,1,-40
15,2,-7,16,0,-3,-3,7
2,2,-11,-9,-6,-1,4,3
7,7,28,3,-3,-2,6,6
17,-7,-16,-4,2,1,2,2
-12,-8,-1,4,-4,2,0,-9
4,6,27,-20,0,-5,2,3
-15,-27,-17,-7,0,0,0,-5
5,11,1,21,-5,-1,4,-2
-46,-1,-42,-17,-1,-3,-3,5
6,-16,-20,1,-3,0,2,-26
2,9,28,28,4,-3,0,-4
8,11,24,-30,-4,-5,-1,13
11,-5,68,32,-1,-1,10,1
-14,-2,-34,-28,1,2,-12,2
-3,-12,-26,-3,-2,1,-23,-1
30,8,-5,7,-4,-3,-3,6
22,-3,-11,3,2,1,0,2
3,16,83,15,7,-3,-6,6
15,0,-47,16,3,-1,6,-2
-21,0,-12,-21,-4,1,1,-5
16,7,-28,-26,-6,-2,-7,4
-6,-1,16,2,-3,0,6,-18
-24,14,56,26,6,1,1,19
-5,-18,-15,27,10,3,5,-9
6,12,30,-2,2,-6,-23,7
-23,-13,-112,-27,-8,3,1,1
18,-2,6,-7,-1,-2,9,-16
2,19,69,38,3,1,-2,16
30,13,22,5,10,9,19,3
-39,-21,-17,-3,-4,0,-8,-16
-3,6,-43,-11,-7,-9,4,9
0,2,86,29,4,7,-4,-18
-6,-34,-70,-48,-9,-4,1,-4
17,2,84,1,-3,-4,-8,6
-7,-4,3,-19,-3,2,8,2
2,11,35,3,2,2,-8,3
-11,13,29,-8,1,3,2,-7
6,-1,-43,3,-4,-1,-4,5
-9,-2,11,-5,0,-1,-11,-12
33,-2,-5,1,10,3,17,14
-72,-37,-52,0,-14,-9,-21,-8
13,19,37,5,-2,0,0,2
9,-1,-59,-9,-3,-4,3,-12
-5,-9,15,-12,-5,-1,1,16
24,16,30,7,1,-3,2,14
15,22,42,17,7,4,6,-11
-21,-8,6,-10,-5,2,1,12
-8,-11,-37,-10,-9,-10,-14,-15
-2,-7,34,24,0,-1,1,-2
35,21,13,3,-5,-5,4,9
-55,-17,-31,-15,0,1,8,-10
-21,-11,-35,-12,-7,-6,-8,-1
15,11,71,58,9,-4,-14,-8
-7,-8,7,-4,-3,-4,-3,7
7,-5,-27,-24,0,-3,4,-37
-7,4,-18,-9,0,5,16,-6
-8,-10,-1,7,-1,2,6,10
-2,3,-63,-8,-1,2,-1,6
30,-5,11,-4,-11,-10,-10,-6
