17,1,0,0,-2,0,-6,0
-19,-2,-1,0,-2,-3,-1,-7
9,2,7,-1,-2,0,2,3
-5,-7,-16,-6,-6,-1,5,0
21,0,3,1,3,-3,-7,3
-41,-4,-1,0,2,4,-4,-3
23,1,3,1,-3,-3,-2,-6
1,-1,0,1,0,0,12,3
-7,-4,-1,-1,-3,0,-17,-6
5,-2,-3,-3,-6,-5,6,-10
-25,-5,-6,0,8,5,-14,14
5,1,3,1,-2,-1,-1,-2
16,0,-2,1,0,-1,6,-3
3,-1,0,0,-2,-1,-2,-1
-5,3,-3,-2,-9,0,3,-8
13,0,2,1,4,-2,-5,-2
-11,-3,-1,-1,1,4,-11,10
34,4,-1,0,1,1,0,8
-16,0,-4,-1,-5,-2,1,-15
-8,-2,1,0,0,-5,-4,4
30,-3,-2,-3,-3,-2,3,-11
-3,-2,-1,-1,1,-1,0,15
0,1,-3,-5,-3,-4,-15,-3
-1,2,-1,-4,-5,-8,2,-13
-10,-3,-2,0,-6,0,7,-8
0,0,-2,-2,3,-1,2,-1
-3,-3,-1,-2,0,1,-10,3
10,-4,-2,0,2,2,2,9
-6,2,-2,-1,0,-4,1,3
-3,-3,-2,-1,-4,-7,-6,-13
-16,1,1,1,-2,-2,17,2
23,0,4,2,0,0,-2,2
1,-4,-4,-2,-1,6,4,7
-8,-2,1,-2,-2,-5,-8,-7
-1,-2,1,0,2,-3,1,-7
-4,-2,-1,3,0,5,-5,11
-17,-5,-3,-3,-3,-3,-3,-5
0,0,1,3,1,-1,-6,-41
-35,-7,-4,-2,-4,-4,11,18
-13,-4,-2,-1,-2,-4,1,-7
9,3,0,1,3,0,13,13
16,-1,0,0,2,2,-7,-13
8,-4,-1,-1,2,-2,-6,-23
-16,0,-3,-3,-5,4,-3,-5
-13,-2,0,0,-1,2,3,7
-1,0,-3,-2,-7,-10,-1,8
3,2,0,-2,-9,-6,-5,-2
39,5,0,-1,4,5,-13,6
1,7,3,2,3,2,-1,-29
-20,-3,-4,-2,-3,3,-1,15
0,-1,-2,-2,2,1,0,-1
-14,-2,0,-2,-9,-10,-8,-15
-19,1,0,-3,0,0,-1,15
26,0,1,1,0,1,2,10
2,1,-4,-3,-5,-2,3,9
-19,-1,-5,-4,0,-1,5,-14
4,-1,-3,-5,1,-6,-11,-11
14,1,-1,0,-3,-3,-13,-13
-41,-6,-3,-4,2,9,31,-7
9,-2,1,0,-2,-10,-23,-10
-4,-4,-5,-2,-7,1,-9,23
-23,-1,-5,-5,11,2,-3,-22
12,3,-1,-1,-3,-7,-3,3
-5,-7,-2,-2,-1,3,9,-4
24,1,-2,-1,-11,-9,12,-4
-19,-1,1,0,2,0,7,22
53,0,-2,-3,2,9,-10,1
-3,-3,-9,-8,-4,-6,3,6
38,9,0,-3,-2,-6,0,-10
0,-5,-4,-5,-10,-5,2,16
22,5,2,4,11,3,-9,2
-24,-2,-3,-1,-3,-2,7,2
-1,-5,-4,0,-3,0,-7,23
-11,2,0,1,-2,1,3,-46
-3,-3,-4,1,-4,-9,8,14
26,5,-2,2,3,18,10,1
-15,-4,1,3,4,3,-1,-22
-7,2,4,2,0,-4,-11,21
4,-1,1,-5,-8,1,-4,-8
-23,-7,-2,-1,4,-5,-7,-14
29,0,-2,-2,-3,1,-4,7
36,0,-2,-4,-4,-7,9,4
6,0,-3,3,4,10,19,11
15,2,4,0,-3,1,3,6
-43,-2,0,-5,-4,-11,-19,-49
-2,-7,-4,-1,-2,5,-22,52
9,-1,-2,-5,1,-4,0,9
8,3,-1,-1,-4,-6,-4,3
-41,-5,0,0,1,5,13,17
-14,-3,-1,-2,-2,-3,6,-11
11,5,-2,-1,-1,-4,-17,0
9,1,-1,-1,-1,5,1,17
-8,0,-3,0,-4,-9,-2,-24
38,-4,2,-3,-2,-4,10,101
41,12,4,2,-2,1,-34,-33
17,-4,-2,-4,-9,-10,3,-1
5,1,0,3,7,15,4,-1
6,-1,-4,-7,-11,-9,-5,-14
3,-3,-3,0,3,-1,7,10
-38,-4,-3,0,-3,-8,-4,-1
-6,2,0,2,4,-4,-11,-18
-14,-1,0,2,0,19,17,3
-7,-8,-1,-1,-2,-4,3,4
-70,-6,2,-4,-9,-13,-28,-41
34,-5,-3,0,11,1,-17,12
-23,-1,0,0,-1,-2,-8,-17
-21,-2,-2,-3,-5,-4,17,-7
24,2,1,3,1,9,14,42
-47,0,1,1,-1,-6,-21,-83
22,0,0,-2,0,-3,21,42
9,2,6,4,6,6,-40,-34
23,-1,-5,-2,1,4,6,12
21,4,-3,-1,-9,-5,5,37
-28,2,1,1,5,-5,-17,-68
-65,-13,-2,-5,-9,-8,3,-31
7,6,3,5,0,-5,3,-30
7,-3,4,-1,8,9,-12,7
16,4,-4,5,-1,16,13,-8
49,3,-7,-6,-3,0,9,28
-48,-10,-3,5,2,-2,8,24
26,4,-1,-5,0,-6,-1,37
33,6,-1,1,-5,-10,13,0
-35,-9,0,1,0,-5,20,70
4,11,5,0,4,16,-16,-68
-62,-14,-3,-3,-5,-5,34,-24
2,-6,-3,-1,6,13,4,-44
53,6,3,0,0,-8,-33,4
-5,-9,-1,-2,-1,0,6,-12
2,-6,-2,-2,-5,-15,-17,24
18,6,0,1,3,5,2,-38
-91,-11,-4,0,0,0,-22,-84
26,-5,-2,-4,-1,-9,5,21
-85,-14,-8,-5,-6,2,-13,4
-35,-7,-3,-4,-1,0,27,47
-47,-1,-2,2,-4,-1,1,-32
-19,-1,-3,-3,3,-18,-5,18
62,4,-7,-2,-5,8,14,14
